step,avg_reward,accuracy,precision,recall,f1_macro,labels,raw_experiences,deduplicated_experiences,memory_size,memory_added
574,0.9,0.875,0.5,0.4375,0.4666666666666667,"None,Present",5,2,3,0
575,0.6,0.5,0.5,0.5,0.5,"None,Present",8,2,3,0
576,0.6,0.5,0.5333333333333333,0.4166666666666667,0.4444444444444444,"None,Past,Present",6,2,3,0
577,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
578,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
579,0.6,0.5,0.3111111111111111,0.4166666666666667,0.35555555555555557,"None,Past,Present",6,2,3,0
580,0.6,0.5,0.3611111111111111,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
581,0.475,0.375,0.1875,0.125,0.15,",None,Past,Present",5,2,3,0
582,0.6,0.5,0.3666666666666667,0.4166666666666667,0.38888888888888884,"None,Past,Present",6,2,3,0
583,0.9,0.875,0.9285714285714286,0.75,0.7948717948717949,"None,Present",5,2,3,0
584,0.6,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,"None,Past,Present",6,2,3,0
585,0.475,0.375,0.19999999999999998,0.16666666666666666,0.1818181818181818,",None,Present",5,2,3,0
586,0.4,0.25,0.2222222222222222,0.1111111111111111,0.14814814814814814,"None,Past,Present",6,2,3,0
587,0.6,0.5,0.26666666666666666,0.2222222222222222,0.24242424242424243,"None,Past,Present",8,2,3,0
588,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",8,2,3,0
589,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",7,2,3,0
590,0.7,0.625,0.47222222222222215,0.4166666666666667,0.44047619047619047,"None,Past,Present",5,2,3,0
591,0.7,0.625,0.5555555555555555,0.4166666666666667,0.4761904761904761,"None,Past,Present",7,2,3,0
592,0.275,0.0,0.0,0.0,0.0,"None,Past,Present",6,2,3,0
593,0.6,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222,"None,Past,Present",8,2,3,0
594,0.3,0.125,0.08333333333333333,0.08333333333333333,0.08333333333333333,"None,Past,Present",5,2,3,0
595,0.8,0.75,0.6666666666666667,0.6666666666666667,0.6666666666666667,"None,Present",6,2,3,0
596,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
597,0.6,0.5,0.3111111111111111,0.4166666666666667,0.35555555555555557,"None,Past,Present",6,2,3,0
598,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",7,2,3,0
599,0.8,0.75,0.5833333333333334,0.5,0.5357142857142857,"None,Past,Present",6,2,3,0
600,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",6,2,3,0
601,0.5375,0.375,0.3,0.25,0.2727272727272727,"None,Present",6,3,3,0
602,0.6375,0.5,0.7777777777777778,0.5833333333333334,0.5222222222222223,"None,Past,Present",6,3,3,0
603,0.8,0.75,0.5,0.375,0.42857142857142855,"None,Present",6,2,3,0
604,0.675,0.625,0.5555555555555555,0.4166666666666667,0.4000000000000001,",None,Present",7,2,3,0
605,0.6,0.5,0.5,0.5,0.5,"None,Present",4,2,3,0
606,0.8,0.75,0.48888888888888893,0.6666666666666666,0.562962962962963,"None,Past,Present",6,2,3,0
607,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",8,2,3,0
608,0.8,0.75,0.3333333333333333,0.25,0.2857142857142857,"None,Past,Present",6,2,3,0
609,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
610,0.6,0.5,0.5,0.4444444444444444,0.38888888888888884,"None,Past,Present",6,2,3,0
611,0.5,0.375,0.27777777777777773,0.25,0.2619047619047619,"None,Past,Present",5,2,3,0
612,0.475,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,",None,Present",5,2,3,0
613,0.6,0.5,0.26666666666666666,0.3333333333333333,0.2962962962962963,"None,Past,Present",8,2,3,0
614,0.4,0.25,0.19444444444444442,0.16666666666666666,0.17857142857142858,"None,Past,Present",6,2,3,0
615,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,2,3,0
616,0.5375,0.375,0.6428571428571428,0.5833333333333334,0.36507936507936506,"None,Present",8,3,3,0
617,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
618,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",5,2,3,0
619,0.5,0.375,0.4166666666666667,0.4166666666666667,0.38888888888888884,"None,Past,Present",7,2,3,0
620,0.475,0.375,0.25,0.125,0.16666666666666666,",None,Past,Present",5,2,3,0
621,0.5,0.375,0.43333333333333335,0.41666666666666663,0.36507936507936506,"None,Present",5,2,3,0
622,0.575,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,",None,Present",6,2,3,0
623,0.9375,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
624,0.7,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",7,2,3,0
625,0.5,0.375,0.5,0.27777777777777773,0.3333333333333333,"None,Past,Present",5,2,3,0
626,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
627,0.8,0.75,0.2857142857142857,0.3333333333333333,0.3076923076923077,"None,Past,Present",6,2,3,0
628,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
629,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",5,2,3,0
630,0.4,0.25,0.09523809523809523,0.3333333333333333,0.14814814814814814,"None,Past,Present",6,2,3,0
631,0.8,0.75,0.6666666666666666,0.5555555555555555,0.6,"None,Past,Present",6,2,3,0
632,0.8,0.75,0.6666666666666667,0.6666666666666667,0.6666666666666667,"None,Present",6,2,3,0
633,0.5,0.375,0.25,0.16666666666666666,0.19999999999999998,"None,Past,Present",5,2,3,0
634,0.55,0.5,0.4375,0.3125,0.35416666666666663,",None,Past,Present",6,2,3,0
635,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
636,0.5125,0.375,0.3333333333333333,0.125,0.1818181818181818,",None,Present",8,3,3,0
637,0.675,0.625,0.43333333333333335,0.38888888888888884,0.4090909090909091,",None,Present",5,2,3,0
638,0.6,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,"None,Past,Present",6,2,3,0
639,0.5,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,"None,Past,Present",7,2,3,0
640,0.5,0.375,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",7,2,3,0
641,0.6,0.5,0.3333333333333333,0.2222222222222222,0.26666666666666666,"None,Past,Present",8,2,3,0
642,0.3,0.125,0.1111111111111111,0.16666666666666666,0.13333333333333333,"None,Past,Present",5,2,3,0
643,0.675,0.625,0.4375,0.3125,0.35416666666666663,",None,Past,Present",5,2,3,0
644,0.8,0.75,0.5833333333333334,0.5,0.5357142857142857,"None,Past,Present",6,2,3,0
645,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",7,2,3,0
646,0.7375,0.625,0.47222222222222215,0.4166666666666667,0.44047619047619047,"None,Past,Present",7,3,3,0
647,0.5,0.375,0.4166666666666667,0.4166666666666667,0.38888888888888884,"None,Past,Present",7,2,3,0
648,0.475,0.375,0.25,0.09375,0.13636363636363635,",None,Past,Present",7,2,3,0
649,1.0,1.0,1.0,1.0,1.0,"None,Present",4,1,3,0
650,0.7,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",7,2,3,0
651,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
652,0.7375,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,3,3,0
653,0.7,0.625,0.2777777777777778,0.2777777777777778,0.2777777777777778,"None,Past,Present",7,2,3,0
654,1.0,1.0,1.0,1.0,1.0,"None,Present",4,1,3,0
655,0.6,0.5,0.35555555555555557,0.5,0.38095238095238093,"None,Past,Present",8,2,3,0
656,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
657,0.6,0.5,0.6333333333333333,0.5833333333333334,0.4904761904761905,"None,Past,Present",6,2,3,0
658,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",4,2,3,0
659,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,2,3,0
660,0.6375,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,3,3,0
661,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",5,2,3,0
662,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
663,0.9,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
664,0.6,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,"None,Past,Present",6,2,3,0
665,0.375,0.25,0.08333333333333333,0.25,0.125,",None,Past,Present",6,2,3,0
666,0.3,0.125,0.1111111111111111,0.08333333333333333,0.09523809523809523,"None,Past,Present",5,2,3,0
667,0.9375,0.875,0.8888888888888888,0.8333333333333334,0.8222222222222223,"None,Past,Present",5,2,3,0
668,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
669,0.575,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,",None,Present",6,2,3,0
670,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
671,0.9,0.875,0.9285714285714286,0.75,0.7948717948717949,"None,Present",5,2,3,0
672,0.4,0.25,0.2222222222222222,0.1111111111111111,0.14814814814814814,"None,Past,Present",6,2,3,0
673,0.8,0.75,0.7222222222222222,0.75,0.719047619047619,"None,Past,Present",6,2,3,0
674,0.9,0.875,0.6666666666666666,0.5833333333333334,0.6190476190476191,"None,Past,Present",5,2,3,0
675,0.6,0.5,0.5555555555555555,0.4444444444444444,0.43333333333333335,"None,Past,Present",8,2,3,0
676,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",7,2,3,0
677,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",4,2,3,0
678,0.8,0.75,0.5555555555555555,0.5555555555555555,0.5333333333333333,"None,Past,Present",6,2,3,0
679,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
680,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",5,2,3,0
681,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",8,2,3,0
682,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
683,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
684,0.5,0.375,0.25,0.3333333333333333,0.27777777777777773,"None,Past,Present",5,2,3,0
685,0.375,0.25,0.375,0.16666666666666666,0.19642857142857142,",None,Past,Present",6,2,3,0
686,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",7,2,3,0
687,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
688,0.4,0.25,0.1111111111111111,0.3333333333333333,0.16666666666666666,"None,Past,Present",6,2,3,0
689,0.6,0.5,0.3333333333333333,0.2222222222222222,0.26666666666666666,"None,Past,Present",6,2,3,0
690,0.575,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,",None,Present",6,2,3,0
691,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
692,0.8,0.75,0.5,0.6666666666666666,0.5555555555555555,"None,Past,Present",6,2,3,0
693,0.8,0.75,0.5555555555555555,0.5555555555555555,0.5333333333333333,"None,Past,Present",6,2,3,0
694,0.775,0.625,0.5333333333333333,0.4166666666666667,0.4444444444444444,"None,Past,Present",7,3,3,0
695,0.8,0.75,0.5,0.375,0.42857142857142855,"None,Past",6,2,3,0
696,0.5,0.375,0.43333333333333335,0.41666666666666663,0.36507936507936506,"None,Present",5,2,3,0
697,0.5,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",7,2,3,0
698,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",6,2,3,0
699,0.4,0.25,0.3333333333333333,0.3333333333333333,0.25,"None,Present",6,2,3,0
700,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
701,0.4375,0.25,0.16666666666666666,0.1111111111111111,0.13333333333333333,"None,Past,Present",7,3,3,0
702,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
703,0.6,0.5,0.3666666666666667,0.4166666666666667,0.38888888888888884,"None,Past,Present",8,2,3,0
704,0.7,0.625,0.5555555555555555,0.5,0.48888888888888893,"None,Past,Present",5,2,3,0
705,0.6375,0.5,0.5,0.5,0.4666666666666667,"None,Present",7,3,3,0
706,0.6,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
707,0.675,0.5,0.25,0.5,0.3333333333333333,"None,Present",8,3,3,0
708,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",7,2,3,0
709,0.5125,0.375,0.375,0.1875,0.25,",None,Past,Present",7,3,3,0
710,0.5,0.375,0.39999999999999997,0.27777777777777773,0.2619047619047619,"None,Past,Present",5,2,3,0
711,0.4,0.25,0.16666666666666666,0.1111111111111111,0.13333333333333333,"None,Past,Present",6,2,3,0
712,0.8,0.75,0.3333333333333333,0.25,0.2857142857142857,"None,Past,Present",4,2,3,0
713,0.675,0.625,0.5555555555555555,0.4166666666666667,0.4000000000000001,",None,Present",7,2,3,0
714,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
715,0.8,0.75,0.6666666666666667,0.6666666666666667,0.6666666666666667,"None,Present",6,2,3,0
716,0.475,0.375,0.25,0.1875,0.20833333333333331,",None,Past,Present",7,2,3,0
717,0.4,0.25,0.16666666666666666,0.1111111111111111,0.13333333333333333,"None,Past,Present",6,2,3,0
718,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",5,2,3,0
719,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",5,2,3,0
720,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
721,0.575,0.5,0.4,0.25,0.26666666666666666,",None,Past,Present",6,2,3,0
722,0.6,0.5,0.2222222222222222,0.3333333333333333,0.26666666666666666,"None,Past,Present",8,2,3,0
723,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
724,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",5,2,3,0
725,0.7375,0.625,0.5,0.3125,0.38461538461538464,"None,Present",6,3,3,0
726,0.6375,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",7,3,3,0
727,0.6,0.5,0.5,0.5,0.5,"None,Present",6,2,3,0
728,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
729,0.4,0.25,0.2222222222222222,0.16666666666666666,0.19047619047619047,"None,Past,Present",6,2,3,0
730,0.7,0.625,0.7999999999999999,0.6666666666666666,0.6349206349206349,"None,Past,Present",7,2,3,0
731,0.8,0.75,0.5,0.6666666666666666,0.5555555555555555,"None,Past,Present",6,2,3,0
732,0.5,0.375,0.3,0.25,0.2727272727272727,"None,Present",7,2,3,0
733,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",8,2,3,0
734,0.7,0.625,0.7857142857142857,0.625,0.5636363636363637,"None,Present",5,2,3,0
735,0.7,0.625,0.7857142857142857,0.625,0.5636363636363637,"None,Present",5,2,3,0
736,0.6,0.5,0.3611111111111111,0.3333333333333333,0.3333333333333333,"None,Past,Present",8,2,3,0
737,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,2,3,0
738,0.475,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,",None,Present",5,2,3,0
739,0.7,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",7,2,3,0
740,0.6,0.5,0.5,0.4166666666666667,0.4222222222222222,"None,Past,Present",6,2,3,0
741,0.4,0.25,0.2222222222222222,0.25,0.22857142857142856,"None,Past,Present",6,2,3,0
742,0.5375,0.375,0.4444444444444444,0.27777777777777773,0.3,"None,Past,Present",6,3,3,0
743,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
744,0.5,0.375,0.38888888888888884,0.4166666666666667,0.3952380952380952,"None,Past,Present",5,2,3,0
745,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,2,3,0
746,0.7,0.625,0.3333333333333333,0.2777777777777778,0.30303030303030304,"None,Past,Present",5,2,3,0
747,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",5,2,3,0
748,0.7,0.625,0.7000000000000001,0.5833333333333334,0.611111111111111,"None,Past,Present",5,2,3,0
749,0.5,0.375,0.3,0.25,0.2727272727272727,"None,Present",5,2,3,0
750,0.6125,0.5,0.38888888888888884,0.3333333333333333,0.35714285714285715,",None,Present",7,3,3,0
751,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",5,2,3,0
752,0.6,0.5,0.4166666666666667,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
753,0.6,0.5,0.38888888888888884,0.3333333333333333,0.35714285714285715,"None,Past,Present",8,2,3,0
754,0.5,0.375,0.6428571428571428,0.5833333333333334,0.36507936507936506,"None,Present",7,2,3,0
755,0.4,0.25,0.25,0.16666666666666666,0.2,"None,Present",4,2,3,0
756,0.7375,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,3,3,0
757,0.7,0.625,0.47222222222222215,0.4166666666666667,0.44047619047619047,"None,Past,Present",7,2,3,0
758,0.7,0.625,0.6666666666666666,0.38888888888888884,0.48888888888888893,"None,Past,Present",7,2,3,0
759,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
760,0.575,0.5,0.2708333333333333,0.3125,0.2875,",None,Past,Present",6,2,3,0
761,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",7,2,3,0
762,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
763,0.6375,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",8,3,3,0
764,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
765,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
766,0.7,0.625,0.7999999999999999,0.75,0.6571428571428571,"None,Past,Present",5,2,3,0
767,0.7375,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,3,3,0
768,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,2,3,0
769,0.6,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222,"None,Past,Present",8,2,3,0
770,0.6125,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,",None,Present",8,3,3,0
771,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
772,0.8375,0.75,0.5,0.375,0.42857142857142855,"None,Present",6,3,3,0
773,0.8,0.75,0.75,0.75,0.75,"None,Present",6,2,3,0
774,0.5375,0.375,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",7,3,3,0
775,0.675,0.625,0.5,0.5,0.4444444444444444,",None,Present",5,2,3,0
776,0.875,0.875,0.6666666666666666,0.5,0.5555555555555555,",None,Present",5,2,3,0
777,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
778,0.8,0.75,0.5,0.375,0.42857142857142855,"None,Present",4,2,3,0
779,0.6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",6,2,3,0
780,0.475,0.25,0.09523809523809523,0.3333333333333333,0.14814814814814814,"None,Past,Present",8,3,3,0
781,0.475,0.375,0.19999999999999998,0.16666666666666666,0.1818181818181818,",None,Present",7,2,3,0
782,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",8,2,3,0
783,0.6,0.5,0.5,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
784,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",8,2,3,0
785,0.5125,0.375,0.27777777777777773,0.25,0.2619047619047619,",None,Present",7,3,3,0
786,0.5,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",5,2,3,0
787,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,2,3,0
788,0.6,0.5,0.5,0.4444444444444444,0.38888888888888884,"None,Past,Present",6,2,3,0
789,0.6,0.5,0.5,0.5,0.5,"None,Present",8,2,3,0
790,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",7,2,3,0
791,0.7,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",7,2,3,0
792,0.575,0.5,0.25,0.16666666666666666,0.2,",None,Past,Present",6,2,3,0
793,0.5,0.375,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",7,2,3,0
794,0.6,0.5,0.3333333333333333,0.4166666666666667,0.3611111111111111,"None,Past,Present",8,2,3,0
795,0.5,0.375,0.6666666666666666,0.25,0.35555555555555557,"None,Past,Present",5,2,3,0
796,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",7,2,3,0
797,0.3,0.125,0.1111111111111111,0.05555555555555555,0.07407407407407407,"None,Past,Present",5,2,3,0
798,0.4,0.25,0.25,0.2222222222222222,0.19444444444444442,"None,Past,Present",6,2,3,0
799,0.6,0.5,0.5,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
800,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",7,2,3,0
801,0.3,0.125,0.5,0.0625,0.1111111111111111,"None,Present",5,2,3,0
802,0.7,0.625,0.7857142857142857,0.625,0.5636363636363637,"None,Present",7,2,3,0
803,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
804,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
805,0.8,0.75,0.3333333333333333,0.25,0.2857142857142857,"None,Past,Present",6,2,3,0
806,0.4,0.25,0.19444444444444442,0.16666666666666666,0.17857142857142858,"None,Past,Present",4,2,3,0
807,0.775,0.75,0.5,0.4444444444444445,0.4696969696969697,",None,Present",6,2,3,0
808,0.4,0.25,0.16666666666666666,0.1111111111111111,0.13333333333333333,"None,Past,Present",6,2,3,0
809,0.575,0.5,0.38888888888888884,0.3333333333333333,0.35714285714285715,",None,Present",8,2,3,0
810,0.7,0.625,0.6666666666666666,0.38888888888888884,0.48888888888888893,"None,Past,Present",7,2,3,0
811,0.6,0.5,0.6666666666666666,0.3333333333333333,0.4444444444444444,"None,Past,Present",6,2,3,0
812,0.6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",6,2,3,0
813,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
814,0.8,0.75,0.8333333333333334,0.75,0.7301587301587301,"None,Past,Present",6,2,3,0
815,0.4,0.25,0.17777777777777778,0.25,0.19047619047619047,"None,Past,Present",4,2,3,0
816,0.8,0.75,0.6666666666666667,0.6666666666666667,0.6666666666666667,"None,Present",6,2,3,0
817,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
818,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",8,2,3,0
819,0.9,0.875,0.5,0.4375,0.4666666666666667,"None,Present",5,2,3,0
820,0.7,0.625,0.6666666666666666,0.5,0.5555555555555555,"None,Past,Present",5,2,3,0
821,0.675,0.625,0.5833333333333333,0.5625,0.5,",None,Past,Present",5,2,3,0
822,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
823,0.575,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,",None,Present",6,2,3,0
824,0.7,0.625,0.47222222222222215,0.4166666666666667,0.44047619047619047,"None,Past,Present",5,2,3,0
825,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",8,2,3,0
826,0.6375,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",8,3,3,0
827,0.5375,0.375,0.42857142857142855,0.4166666666666667,0.2814814814814815,"None,Past,Present",5,3,3,0
828,0.7,0.625,0.38888888888888884,0.5,0.43333333333333335,"None,Past,Present",7,2,3,0
829,0.675,0.625,0.5333333333333333,0.4166666666666667,0.4444444444444444,",None,Present",5,2,3,0
830,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",5,2,3,0
831,0.3375,0.125,0.06666666666666667,0.16666666666666666,0.09523809523809523,"None,Past,Present",6,3,3,0
832,0.7,0.625,0.7857142857142857,0.625,0.5636363636363637,"None,Present",5,2,3,0
833,0.7,0.625,0.7222222222222222,0.6666666666666666,0.6349206349206349,"None,Past,Present",5,2,3,0
834,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
835,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",6,2,3,0
836,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",7,2,3,0
837,0.6,0.5,0.38888888888888884,0.5,0.43333333333333335,"None,Past,Present",4,2,3,0
838,0.8,0.75,0.2857142857142857,0.3333333333333333,0.3076923076923077,"None,Past,Present",6,2,3,0
839,0.7375,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",7,3,3,0
840,0.4,0.25,0.16666666666666666,0.1111111111111111,0.13333333333333333,"None,Past,Present",6,2,3,0
841,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",5,2,3,0
842,0.6,0.5,0.6388888888888888,0.5,0.5238095238095238,"None,Past,Present",6,2,3,0
843,0.7,0.625,0.6666666666666666,0.5,0.5555555555555555,"None,Past,Present",5,2,3,0
844,0.8,0.75,0.6666666666666666,0.5555555555555555,0.6,"None,Past,Present",6,2,3,0
845,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",8,2,3,0
846,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,2,3,0
847,0.8,0.75,0.5555555555555555,0.6666666666666666,0.6,"None,Past,Present",6,2,3,0
848,0.5,0.375,0.16666666666666666,0.25,0.19999999999999998,"None,Past,Present",7,2,3,0
849,0.7375,0.625,0.7,0.75,0.6190476190476191,"None,Present",6,3,3,0
850,0.3,0.125,0.16666666666666666,0.05555555555555555,0.08333333333333333,"None,Past,Present",5,2,3,0
851,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
852,0.3,0.125,0.5,0.0625,0.1111111111111111,"None,Present",5,2,3,0
853,0.6,0.5,0.26666666666666666,0.2222222222222222,0.24242424242424243,"None,Past,Present",8,2,3,0
854,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
855,0.4,0.25,0.16666666666666666,0.1111111111111111,0.13333333333333333,"None,Past,Present",6,2,3,0
856,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
857,0.6375,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",6,3,3,0
858,0.9,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
859,0.5,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,"None,Past,Present",7,2,3,0
